iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1000,0.1342615932226181,0.8181860778975656,131.36557841300964,3.8723432226106524e-05,0.001971277641132474,0.00010161065438296646,0.0011845524422824383,0.003053541062399745,55.58008576416974,2.4683805271153663,116.63939534552958,2.2017428511697563,36.93534374635787
1100,0.11713191121816635,0.7850495729744041,145.57006525993347,2.4174625650630333e-05,0.002352549461647868,6.721932732034475e-05,0.003340266179293394,0.002566280774772167,55.58008576416974,2.4683805271153663,116.63939534552958,2.2017428511697563,36.93534374635787
1200,0.09115391969680786,0.7622396615381122,160.0409755706787,0.00011879261728608981,9.633736772229895e-05,3.9449379983125255e-05,0.001315445639193058,0.002722908044233918,68.18958409960943,3.048777168362072,131.1532032156772,1.8696214323000127,27.5905369878188
1300,0.07712925225496292,0.7388843829573973,173.51644611358643,3.053288673982024e-05,0.001910664839670062,2.5099696358665824e-05,0.0010060940403491259,0.0023214162793010473,68.18958409960943,3.048777168362072,131.1532032156772,1.8696214323000127,27.5905369878188
1400,0.12789687514305115,0.7303537102580518,187.30004811286926,5.120283822179772e-05,0.0013565428089350462,0.00011158137931488454,0.00963007565587759,0.0024096325505524874,76.71827797596512,4.047131977270581,134.5516588022945,1.591948885183903,36.575914493238784
1500,0.10981054604053497,0.7078901288973962,200.2081868648529,0.00014369365817401558,0.001518618199042976,7.54011853132397e-05,0.007126323878765106,0.0019452820997685194,76.71827797596512,4.047131977270581,134.5516588022945,1.591948885183903,36.575914493238784
1600,0.0732918232679367,0.6747545547067375,214.30910396575928,2.3654705728404224e-05,0.0003917258873116225,5.244524800218642e-05,0.0009252307354472578,0.0017823658417910337,87.76243113766299,4.515819142777724,161.0791927785121,1.4617690416205487,33.464821203491475
1700,0.10457351803779602,0.7303388406304636,227.04006099700928,7.744666072539985e-05,0.00012116951984353364,2.775153006950859e-05,0.00470868032425642,0.0025661643594503403,87.76243113766299,4.515819142777724,161.0791927785121,1.4617690416205487,33.464821203491475
1800,0.06667907536029816,0.6977423980789508,240.3374364376068,5.935909484833246e-06,4.857967724092305e-05,1.79880498762941e-05,0.00036641370388679206,0.002022119937464595,83.1353528345707,5.6952487527207705,161.71499186608787,1.3555923551489526,30.909773517756676
1900,0.06448475271463394,0.6724394394679426,252.19269633293152,3.732845652848482e-05,3.356354500283487e-05,1.8073764294967987e-05,0.0009392036008648574,0.0018438929691910744,83.1353528345707,5.6952487527207705,161.71499186608787,1.3555923551489526,30.909773517756676
2000,0.055079247802495956,0.6508695959641028,265.20327830314636,5.161217359272996e-06,0.0001106188865378499,1.8632235878612846e-05,0.0005855843191966414,0.0017651122761890292,80.78476981878936,5.568247755955049,162.47705410337113,1.3366456413239156,28.460693166843583
2100,0.05019085109233856,0.6303142523858636,277.8150963783264,5.41263079867349e-06,5.364813841879368e-05,1.3093315828882623e-05,0.0005092276260256767,0.001638991991057992,80.78476981878936,5.568247755955049,162.47705410337113,1.3366456413239156,28.460693166843583
2200,0.06885559856891632,0.6117691007243327,290.8215661048889,4.2038959691126365e-06,3.8398771721404046e-05,1.2360736036498565e-05,0.00048697961028665304,0.0015909764915704727,97.87215705686397,6.183715664310512,187.1831664254566,1.277450926194773,41.02568022259278
2300,0.06489340215921402,0.5878698970840815,302.97327041625977,4.711171186499996e-06,0.0003735831705853343,1.4356903193402104e-05,0.00040392851224169135,0.0014361445792019367,97.87215705686397,6.183715664310512,187.1831664254566,1.277450926194773,41.02568022259278
2400,0.08013235032558441,0.5686470022421359,315.91680216789246,1.9380293451831676e-05,0.007565928157418966,1.776400131348055e-05,0.0006888739299029112,0.0012530224630609155,95.34723129361014,5.202590201347149,174.47721423540708,1.3763520773360014,27.832323905668286
2500,0.0407743901014328,0.5551857172111792,329.23206639289856,7.726813237241004e-06,1.2972146578249522e-05,1.0651230695657432e-05,0.0003409047785680741,0.001352476654574275,95.34723129361014,5.202590201347149,174.47721423540708,1.3763520773360014,27.832323905668286
